"",".id","Start_time","End_time","tdiff_sec","n_time","DO_mgL_mean","DO_psat_mean","WaterTempC_mean","DO_mgL_sd","DO_psat_sd","WaterTempC_sd","DO_mgL_min","DO_psat_min","WaterTempC_min","DO_mgL_max","DO_psat_max","WaterTempC_max","DOmgL_X5.","DOmgL_X10.","DOmgL_X25.","DOmgL_X50.","DOmgL_X75.","DOmgL_X90.","DOmgL_X95.","DOpsat_X5.","DOpsat_X10.","DOpsat_X25.","DOpsat_X50.","DOpsat_X75.","DOpsat_X90.","DOpsat_X95.","Temp_X5.","Temp_X10.","Temp_X25.","Temp_X50.","Temp_X75.","Temp_X90.","Temp_X95.","Hyp_pr_sub2","Hyp_pr_sub3","Hyp_pr_sub4","Hyp_pr_sub5"
"531","nwis_14211720 _TS.csv",2009-06-01 04:00:00,2013-01-09 16:30:00,3600,136130,11.2216992787155,105.592376490427,13.2048717477718,1.82587728578172,6.69386831486133,5.83202558283423,1.53,17.54592633754,1.55,14.94,149.061967941174,26.88,8.42,8.75,9.65,11.4,12.79,13.56,13.86,95.3548929710292,97.4428872644239,101.969235621665,105.651819160324,109.631380867806,113.697885985764,116.301672773367,5.29,6.38,8.17,12.12,18.36,21.9,22.92,2.20351681283328e-05,8.07956164705537e-05,0.000235041793368883,0.000506808866951655
"532","nwis_14301500 _TS.csv",2011-08-25 07:00:00,2012-08-08 04:45:00,3600,54165,10.2072906858673,103.79102004991,14.861369025565,1.16029705225316,8.75974289604846,3.54490251090695,5.8,59.8196017491145,7,13.5,138.086547443762,22.6,8.4,8.6,9.2,10.3,11.2,11.7,12,90.9338443252124,92.430904375228,96.9057053001635,103.061092578166,109.907896378857,116.178968862905,118.965969142747,9.1,9.9,11.9,15.4,17.9,19.2,19.9,0,0,0,0
"533","nwis_14302480 _TS.csv",2011-08-27 07:00:00,2012-08-08 04:45:00,3600,52018,10.4289534391941,103.776619974771,13.8807537012113,0.998538093854699,4.72099660983331,3.52179048480518,8.2,86.4038980431254,5,13.4,124.32054211075,21.8,8.9,9.1,9.6,10.4,11.3,11.7,12,97.034655095543,97.9105726155231,100.000875641333,103.467168164633,106.71016987663,109.989072279644,112.174486025826,8.3,9.2,10.9,14.3,16.7,18.2,19.2,0,0,0,0
"534","nwis_14309000 _TS.csv",2008-06-02 07:00:00,2013-01-09 16:30:00,3600,134541,8.99012024733197,NA,NA,1.40749332456418,NA,NA,0,Inf,Inf,12.76,-Inf,-Inf,6.57,7.2,8.09,9,10.1,10.75,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48636998721722e-05,1.48636998721722e-05,0.00081750349296947,0.00699337078985701
"535","nwis_14316460 _TS.csv",2008-06-01 04:00:00,2013-01-09 16:30:00,3600,136952,11.7553789936335,109.036165031375,7.70478055693539,0.858048443844467,2.56838035181245,3.3143643021809,9.6,98.987587382216,0.8,14.65,122.068426547731,15.6,10.5,10.6,11,11.78,12.43,12.9,13.15,104.989900004319,105.913889033851,107.403995312473,109.002162255819,110.611871613269,112.169617043936,113.350849121385,3.2,3.7,4.86,7.2,10.56,12.6,13.2,0,0,0,0
"536","nwis_14317450 _TS.csv",2008-06-01 04:00:00,2015-02-26 21:03:00,3600,143565,11.4627439563731,108.082799929478,9.90753159496725,1.19256668273563,2.58917513788317,4.5207810407453,8.4,99.2391429135075,0,15,120.83276047603,22.4,9.49,9.76,10.5,11.6,12.38,12.9,13.27,104.404298263799,105.10770204643,106.384338138298,107.784082741769,109.466460999225,111.516156893276,112.928282955579,3.7,4.7,6.3,8.92,13.6,16.7,17.7,0,0,0,0
"537","nwis_15236900 _TS.csv",2016-06-01 04:00:00,2016-05-11 19:30:00,900,16216,13.7393870251603,NA,NA,0.172663648621694,NA,NA,13.1,Inf,Inf,14.1,-Inf,-Inf,13.4,13.5,13.6,13.8,13.9,13.9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"538","nwis_15298040 _TS.csv",2010-06-01 04:00:00,2010-08-14 04:45:00,3600,73488,10.7815588939691,100.744028094632,11.6976450876418,0.738502240706817,3.42767126842314,3.28527717827684,8.8,92.1747047608904,3.5,13.2,111.556888520221,20.5,9.6,9.8,10.2,10.7,11.3,11.8,12.1,95.7302654955059,96.5305544492812,98.069083723818,100.465607223327,103.160472490638,105.582772205428,106.855068839478,6.1,6.9,9.3,12,14,15.9,17.1,0,0,0,0
"539","nwis_29421308 _TS.csv",2008-06-01 04:00:00,2008-05-15 18:42:00,3600,100681,7.3956481150439,85.9139022713359,23.9085054774639,1.69879888131396,14.9696100693144,5.65044541203112,0.5,6.43431042861612,6.8,12.8,167.155320316818,33.4,4.6,5.1,6.1,7.5,8.6,9.5,10,59.4624582435766,65.5539270050774,76.4523293266627,88.5568587466297,95.9335874860483,102.513858470416,106.92766266319,14,15.4,19.2,25.1,28.975,30.3,30.8,0.00118182179319112,0.00403209788265205,0.0186410042505859,0.0764608906367934
"540","nwis_29582709 _TS.csv",2013-06-01 04:00:00,2013-08-07 14:45:00,3600,70234,6.83622255758991,79.715229629169,24.5852666190136,1.77522656025062,13.1925332103794,6.72935459721659,2.6,32.5409743573313,7,12.8,127.790377588776,35.4,4.4,4.8,5.5,6.5,8,9.6,10.2,56.6034667798508,61.6154987549857,70.3011669140605,81.0994473015657,89.382481239986,95.6998585067565,99.387437766629,12.2,13.8,18.9,26.6,30.3,31.5,32.3,0,0.00045559383809334,0.0167857854722515,0.131025940374156
"541","nwis_29590609 _TS.csv",2013-06-01 04:00:00,2013-08-07 14:45:00,3600,76265,4.24510744863575,47.0334486230104,23.3406042614948,2.9609737305497,29.7335433044925,7.00008477469015,0,0,5.2,16.4,182.405569168956,34.8,0.2,0.4,1.7,3.9,6.5,8.4,9.4,2.39375915271755,5.13203325879494,21.2805695222425,47.4006105982564,70.6578331241621,85.2267088049766,93.0693494202213,11.1,12.4,17.3,25.2,29.5,30.9,31.6,0.278776436035611,0.394511531552793,0.500124559126251,0.598316485072572
"542","nwis_30000909 _TS.csv",2013-06-01 04:00:00,2013-08-07 14:45:00,3600,73724,5.7745225953453,66.8308043745315,24.3620653176368,2.07579660149353,19.6198192914709,6.99437414684149,0.3,3.2002344469734,6.7,15.2,186.063853338072,35.8,2.7,3.3,4.2,5.6,7.2,8.8,9.5,35.0964403112446,42.0355096258759,53.6113932826363,67.4328286396237,80.4576576339685,89.7949957473786,95.3004110643722,12.1,13.4,18.2,26.5,30.4,31.8,32.6,0.0143085770086258,0.0661585200455704,0.20110671079043,0.383198611186459
"543","nwis_30002609 _TS.csv",2013-06-01 04:00:00,2013-08-07 14:45:00,3600,64444,6.94330819834916,79.2148690681144,23.9718871700982,2.08469600981806,13.8684848224095,7.46386781551435,1.4,12.8436653028379,7.6,20.5,192.083886788675,35.5,4.3,4.7,5.3,6.3,8.7,9.9,10.4,57.077821290628,61.34418319984,69.2117337278434,79.614442719941,88.8696701146506,95.4417505743811,100.309911120061,11.5,12.6,16.5,26.3,30.6,31.9,32.6,3.10308446595916e-05,0.000558555203872649,0.0182926829268293,0.157372928691119
"544","nwis_30003409 _TS.csv",2013-06-01 04:00:00,2013-04-19 15:15:00,3600,79436,5.02264865817431,54.9240203617348,23.3096747394391,3.92415727740926,40.3766642887742,7.10612928559937,0,-1.28439494162305,3.9,24,238.357482812384,35.7,0,0.3,1.4,4.6,7.8,10.6,12,0,3.8983578876791,17.6321059502874,54.2923466785738,82.3595033842807,109.809491944952,126.08498026122,10.9,12.4,17.3,25.2,29.4,31.2,32.1,0.292407230250239,0.36609435577262,0.443671013544132,0.52596797744323
"545","nwis_30012709 _TS.csv",2013-06-01 04:00:00,2013-08-07 14:45:00,3600,77604,5.910138896047,66.085316559224,22.7517364168436,1.93311672571873,16.3227775882501,7.18837029885085,0.2,2.54487925946939,5.5,13,129.749474169583,33.8,2.9,3.4,4.5,5.8,7.3,8.5,9.2,36.9777726788362,43.7140689448206,55.4957447989859,67.6128339785341,77.6237026201664,85.5383797157287,90.3072771324043,10.9,12,16,24.1,29.4,30.8,31.6,0.00886460856568572,0.0563186105241458,0.170244292119775,0.323519558831109
"546","nwis_30012809 _TS.csv",2013-06-01 04:00:00,2013-08-07 14:45:00,3600,74961,4.73765556429991,50.6999443405466,22.3071529127841,2.98412805576455,27.404829299122,7.60574677963677,0.1,1.27344738755385,3.3,12,126.134403168878,36.2,0.3,0.9,2.3,4.2,7.3,9.1,9.7,4.06701640926392,11.0490327704261,28.6589802773852,50.8286267978785,75.4964588918735,86.0411562808213,90.3618089372897,10.3,11.5,15,23.8,29.3,31.1,32.1,0.203230668676386,0.336725846683296,0.4651255852419,0.572623350985074
"547","nwis_30112408 _TS.csv",2008-06-01 04:00:00,2015-03-09 20:51:00,3600,76632,8.2508807641118,94.9639949418565,23.4566941236748,1.53254304130309,9.29430473184412,6.11035908681363,3.7,49.4058229047122,6.1,13.5,129.844243685851,33.3,6,6.3,7,8.1,9.4,10.5,10.9,78.5182519242027,82.0795980239423,88.7957583002333,96.2880369668056,101.879364485891,106.037180180659,107.939485626088,13,14,18,24.9,29.1,30.2,30.7,0,0,1.3048357211827e-05,0.00276625172890733
"548","nwis_30230908 _TS.csv",2008-06-01 04:00:00,2011-02-18 17:30:00,3600,76398,6.71460449167626,75.6285906558984,22.3752683043167,1.32861458139691,7.24641021981045,5.75603093671617,2.1,27.0462277285646,1.4,14,105.622552467515,33.7,4.9,5.2,5.6,6.5,7.7,8.5,8.9,63.7362439383264,66.1544071149832,70.7794710616796,76.2486433083625,80.9325940259757,84.1466796958361,86.0239205892234,12.8,14.4,17.6,23.05,27.7,29.3,30,0,0.0008506962621715,0.00409642969322584,0.0520756988796985
"549","nwis_37534809 _TS.csv",2014-06-09 15:00:00,2015-06-22 17:50:00,1800,7714,8.22266009852217,96.3490650941689,20.9518533175043,0.864028163179637,6.32667919185377,3.61853638943985,4.3,51.3747239073216,11.9,10.4,109.243073504207,27.8,7.1,7.4,7.7,8,8.7,9.5,9.8,84.7886902218829,90.4683337692613,95.1020726245274,97.7096120862596,99.658859754858,101.573615903578,103.151069632794,14.6,15.5,17.9,21.8,23.7,25.2,26.1,0,0,0,0.00362976406533575
"550","nwis_38544609 _TS.csv",2011-06-29 05:00:00,2013-05-22 14:01:00,3600,69658,9.42311313983866,92.0621384711589,14.6456589829823,3.58598707236554,30.2320459577448,9.35537580954421,0.2,2.19655541178089,0,22.3,250.353576578377,35,4.1,4.9,6.6,9.4,12,13.8,15.6,46.5693936030833,55.2520329126649,75.2992370356785,90.1571555218387,105.143834373782,131.647118678208,148.567204147431,0.4,1.9,6.1,15.3,22.8,27.1,28.8,0.00650245456894324,0.0142106623029885,0.0433066345132489,0.103766543220509
"551","nwis_38552009 _TS.csv",2011-06-30 05:00:00,2013-01-08 15:15:00,3600,69186,7.81094892620747,85.589893598731,18.7464268112371,1.58496735959636,13.3320650787218,5.00443190435752,2.8,28.9364567265467,2.2,14.2,149.749596440556,28.5,5.6,6,6.6,7.6,8.8,10.1,10.7,66.1616510748103,70.047064003915,76.5500920087372,84.6058234247668,93.4819300603245,102.855567242198,108.835905368379,10.5,12,14.6,19.2,23.1,25,25.8,0,4.33563603780675e-05,0.00187877561638292,0.0117495736624563
"552","nwis_38560809 _TS.csv",2011-06-01 04:00:00,2013-01-08 15:15:00,3600,73638,9.18679765364039,93.8882982554128,16.5244919092064,2.45714580940293,13.0890302915133,8.10497343882706,4,47.0267793640323,0,17.5,175.474947422576,33.8,6,6.4,7.2,8.6,11,12.8,13.7,73.793299070222,78.6744473381974,85.9612130263385,93.2594319482898,100.461925857542,109.846122445756,116.538294495174,3.9,5.9,9,17.3,23.5,27.3,29,0,0,0,0.0033131466746327
"553","nwis_41033309 _TS.csv",2013-06-01 04:00:00,2013-06-13 16:31:00,3600,126506,9.92304889422849,95.2643010790469,13.8971752219129,2.40375702360067,7.64384959180165,9.49647743919844,3.5,43.0622225543262,0,14.1,129.470853643375,30.3,6.6,7,7.8,9.65,12.1,13.3,13.5,82.4541775234248,86.7243862409422,92.9325457371374,96.2531017437549,99.055549166301,102.497847175333,105.169871249477,0.2,0.8,4.3,14.4,23.1,26.4,27.3,0,0,0.00142272245846441,0.00594381827091797
"554","nwis_41053609 _TS.csv",2016-09-08 21:00:00,2016-12-31 23:45:00,900,10466,9.38106248805656,87.350340736335,11.8298193634713,2.330054300238,14.3013658724368,7.31554267501433,3,35.3581108976727,0.1,14.6,177.041044894908,27.2,5.3,6,8,9.4,11.4,12.2,12.6,60.5264867502995,68.237485137285,80.8074978117259,89.2227490432208,94.9129817925017,100.990506153073,106.724146849557,1.6,2.2,4.5,13.7,17.55,21.4,23.5,0,0,0.00764379896808714,0.032103955665966
"555","nwis_41195508 _TS.csv",2014-06-01 04:00:00,2015-02-08 04:45:00,900,76958,10.2801158953304,103.509697633834,16.288673282264,3.58497215162922,31.9163324188606,8.93457168468427,0.8,5.88331193217848,0,21.6,273.188645696228,31.9,4.4,5.5,7.8,10.3,12.9,15,16.1,49.227506708009,60.2729214604483,85.9808427381707,105.966847174051,122.727576505426,137.21342699477,151.998549833348,1.9,2.8,8.9,16.7,24.7,26.9,28.4,0.00817243977860354,0.0154223943039784,0.0378478808824676,0.068354857989242
"556","nwis_41212609 _TS.csv",2012-07-28 05:00:00,2015-05-01 14:01:00,50400,119124,10.0197553973743,98.0889382862152,14.2408372463335,2.10808808005873,6.95038877718045,9.34754130816765,3.8,45.7644160902944,0,14.4,141.801309327511,30.3,7.2,7.5,8.1,9.8,11.8,13.2,13.6,88.8415234043199,91.5629123695526,94.7928917558754,97.6061232515977,100.976939143609,105.9255981349,109.670974245766,0.1,0.6,5.5,14.7,23.2,26.4,27.3,0,0,7.55464526743444e-05,0.00100728603565793
"557","nwis_41563907 _TS.csv",2016-06-01 04:00:00,2016-12-05 17:55:00,900,63332,5.07659792837744,49.180806776523,14.5789480362921,1.58418679936502,14.0089143194397,6.57453650371089,0.2,1.74272454790648,0,11.3,133.243090742925,26.6,2.8,3.2,4,4.9,5.9,7.4,8.1,25.8744572638111,30.9530879630513,41.2158340062269,49.0386346069317,57.4562988015156,64.3232304648058,70.3971805630156,2.6,4.2,9.3,16.4,19.9,21.9,23,0.00775279479567991,0.0633171224657361,0.238615549801048,0.520495168319333
"558","nwis_41571607 _TS.csv",2016-06-01 04:00:00,2016-12-05 17:55:00,900,60726,2.44747554589467,21.7899872613014,12.5724219827812,1.67314628566262,14.3663124095419,5.29618373612532,0,0,0.3,15.3,163.617044606811,20.8,0,0.2,1.1,2.3,3.5,4.8,5.3,0,1.01748596042831,9.44793864856477,22.4102360458755,33.1069608676898,39.3934624153896,43.0315605598058,2.6,4,8.5,14.3,16.9,18.3,18.9,0.416543161084214,0.622665744491651,0.809422652570563,0.911602937786121
"559","nwis_42045112 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,79675,7.16459069061155,71.8245333745453,11.8965559504226,3.88018266078472,32.9083282424348,7.91618082693966,0.11,1.21314605207159,0,27.48,307.338963444102,29.69,1.74,2.39,3.95,7.18,9.53,11.69,14.06,22.8182362757478,30.9459261867504,48.7540205395998,72.2340221140351,87.8960980546582,109.661289183673,133.475642930446,0.52,1.46,4.61,11.16,19.13,22.93,24.12,0.0662751151437571,0.160059234717568,0.25399395103096,0.333559228442704
"560","nwis_42061512 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,0,285458,7.20510701200076,74.0909600751075,11.1202686684274,3.54614835506528,35.2865587143405,7.31487223944147,0.02,0.272844252849544,0,18.16,259.532127300305,27.25,0.73,1.25,4.46,8.17,10.03,11.05,11.69,9.54900844623984,15.9168981571666,49.2589742916279,81.4580387074141,99.1420177285058,112.958881501603,122.057647243596,0.72,1.83,4.67,9.79,17.97,21.62,22.59,0.134663481410387,0.175590755284046,0.22629798025795,0.280325904960733
"561","nwis_42073212 _TS.csv",2009-08-06 07:00:00,2010-07-13 13:00:00,3600,7264,6.20750997935306,70.1914191529726,15.7777260839642,4.37568188920647,48.2228256676601,5.44029047637721,0.12,1.54345090302546,1.5,16.05,216.399222672581,26.48,0.24,0.36,1.76,6.32,10.34,11.866,12.49,3.11875224428468,4.47372899217943,21.7535397320562,70.282357528246,112.881499396971,129.712747438637,139.399197790785,6.7,7.9,11.25,16.53,20.18,22.6,23.65,0.264143152099105,0.328011011699931,0.393668272539573,0.442532690984171
"562","nwis_42074112 _TS.csv",2008-06-01 04:00:00,2013-03-29 18:59:00,3600,80136,6.90032778089712,69.243003389243,11.1725249550809,3.45996559443422,31.8717568884315,7.14173744466893,0,0,0.04,16.54,157.945767974756,25.31,0.41,1.22,4.1,7.95,9.62,10.46,11.16,5.36186132192371,15.902618815147,47.8796329305613,79.0205802529533,92.5423518994267,103.845651497886,109.15795645548,1.15,2.02,4.44,10.37,17.9,21.18,21.97,0.143015783891696,0.198128392288976,0.245742092457421,0.289163391353172
"563","nwis_42085312 _TS.csv",2008-06-01 04:00:00,2013-04-27 15:59:00,0,842158,7.3581218788217,74.4213654444313,11.4490529156629,3.6582307550411,36.0152263545623,7.37598889010167,0,0,0,20.01,289.502207661753,28.16,0.26,0.96,4.7,8.72,10.08,11,11.57,3.25261024987334,12.1790735129274,54.222260046529,83.9931445485707,97.3624218766015,109.205100510451,120.457769763572,1.33,2.13,4.42,10.63,18.34,21.81,22.82,0.148898756871638,0.187863172767534,0.223479334623559,0.260753000961733
"564","nwis_42101512 _TS.csv",2008-06-01 04:00:00,2013-04-29 21:59:00,3600,70571,7.77671299838477,81.7390316661099,12.7669992201347,3.91193371746183,39.4152884281813,7.16612116197826,0.04,0.527025015576577,0.15,34.24,369.483807684182,27.78,0.79,1.93,5.27,8.35,10.11,11.82,13.19,10.534688906009,25.165055310742,59.636573831913,85.1675235705123,103.345978611875,122.806009998113,141.086035286592,1.62,2.77,6.53,12.84,19.28,22.31,23.23,0.103630026353821,0.150032588058602,0.194805746833291,0.237892827793363
"565","nwis_42120912 _TS.csv",2008-06-01 04:00:00,2009-02-27 06:59:00,0,293796,8.08163355115377,81.2731232360741,10.830967258866,3.22820537681842,29.0964117656933,7.17939463380566,0.02,0.267880325023035,0,15.23,212.992922026251,27.53,1.3,2.68,6.24,9.11,10.56,11.3,11.83,16.5126434457368,33.8841616815454,68.9742651801542,88.8842274914612,100.349960950458,109.645879230232,115.637612534241,1.46,2.1,4.16,9.51,17.56,21.36,22.54,0.0750391396092846,0.112422571642502,0.151766387584235,0.19216527125451
"566","nwis_42140112 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,80138,9.7016419828565,102.240432252113,11.2439669349304,1.83490070258977,22.892672423552,7.44969372744382,1.3,17.0149281055281,0,17.98,253.564595400964,27.31,6.52,7.49,8.66,9.81,10.91,11.83,12.45,73.6407238823366,80.1234900115364,90.0043561264066,98.7830680415134,109.449666413396,131.663019077564,149.54074865105,1.51,2.16,3.98,10.26,18.29,21.82,23,0.000711193182527106,0.0040051405542316,0.00858422648383595,0.015471570988309
"567","nwis_44472812 _TS.csv",2010-06-01 04:00:00,2010-04-28 18:40:00,3600,58500,10.6928346039452,100.367815713544,12.283123722962,1.06297007485555,4.69895487056187,4.00338366168102,8.4,89.0644179180718,4.6,13.2,121.445759130225,21.5,9,9.29,9.85,10.6,11.6,12.1,12.4,94.3048099480549,95.0263588719201,96.5782751864927,99.1595119086807,104.255671759446,107.138341829847,108.536672149735,6.4,7,8.7,12,15.6,17.8,18.7,0,0,0,0
"568","nwis_45223012 _TS.csv",2008-06-01 04:00:00,2011-11-18 04:00:00,3600,22725,7.50182662266227,71.6081005113399,13.6334679763897,1.63172265428088,11.5504610498704,3.6927316453231,3.04,35.5934647117395,3.08,12.17,107.488607714903,24.16,5.06,5.51,6.33,7.2,8.73,9.72,10.36,53.7626961969838,56.8211394565564,63.4283144977921,70.8574816784611,79.4459682450245,87.3886427408785,90.988821476004,7.66,8.51,10.87,13.945,16.57,18.16,19.04,0,0,0.00360836083608361,0.0451045104510451
"569","nwis_45300412 _TS.csv",2008-06-01 04:00:00,2012-11-20 17:05:00,3600,79621,6.84594399095818,63.0935745401267,12.7533877125562,2.42453385413115,17.3861209145496,5.39429346207366,1,11.2255006485382,0.05,12.53,114.240101933401,25.52,3.03,3.61,4.82,6.76,8.99,9.96,10.4655,33.0401305574916,38.8799626480351,49.8974371834107,65.0198740695597,76.9210998507451,83.8277720827494,87.538671125243,4.3,5.94,8.49,12.39,17.49,20.1,21.16,0.00855205324626397,0.0482607057641592,0.140185859600653,0.275637322617104
"570","nwis_45303012 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,79850,8.77794763270264,80.3971118702874,12.304604961617,2.00537696156056,10.4353717681154,5.27475431199786,3.65,40.081473089263,0,13.98,105.775596844055,27.13,5.65,6.12,7.12,8.77,10.4,11.36,12.01,61.4455013648541,65.6746749838175,73.2392287744421,82.0175591676134,89.223160634416,92.2101262606639,93.6176689734251,3.91,5.58,8.13,12.16,16.74,19.37,20.62,0,0,0.000525926946242753,0.0162286029126335
"571","nwis_45304012 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,76202,10.0392945900198,91.5963695840846,11.9342074340843,1.65298006256023,5.8087632337832,5.4609788639082,4.37,38.6074151680964,0,14.57,115.364238622877,28.22,7.36,7.7,8.6,10.29,11.36,12.04,12.4,81.0441345791707,83.3861671382829,87.7757047951768,92.8601232223916,95.4083453241379,97.8580260007413,99.7037597192549,4.51,5.59,7.55,10.8,16.56,19.94,21.19,0,0,0,2.62429308105129e-05
"572","nwis_45311312 _TS.csv",2008-06-01 04:00:00,2007-12-05 11:00:00,3600,38746,9.51846558798483,84.3291973764809,10.4965853784418,1.49970309632671,6.73622025988825,4.73715248013601,4.99,59.0335232125996,0,13.73,100.121337517039,25.53,7.055,7.46,8.36,9.65,10.7,11.37,11.83,72.611123608818,75.5321277162503,79.6648949562581,84.7253778260663,89.8075300575216,92.378054781612,93.9461254218895,3.69,4.96,6.93,9.49,14.2,17.43,18.78,0,0,0,2.58057856571443e-05
"573","nwis_45325012 _TS.csv",2016-06-01 04:00:00,2016-12-31 23:00:00,3600,6538,4.39669011930254,39.7263754592293,12.8414851636586,3.16407430682159,26.612887367281,3.67341515090496,0.03,0.315187630202382,2.38,10.79,86.1571845780322,19.11,0.12,0.3,1.11,4.74,6.79,9.1,9.64,1.27954123307967,3.12844536001933,11.1442556282803,45.0706235004698,62.7188722955335,73.7265060473038,76.1570362773237,5.03,7.26,11.15,13.17,15.82,17.21,17.73,0.326093606607525,0.391404099112879,0.45258488834506,0.533955338023861
"574","nwis_45330212 _TS.csv",2016-07-12 20:00:00,2016-12-31 23:00:00,3600,4334,5.04217351176742,45.2000720878018,12.9821919704661,3.79535724996508,31.7134495112407,4.22070424558573,0.09,0.923471770308921,2.78,11.68,92.4378604071894,20.72,0.14,0.233,1.31,5.37,8.33,10.51,10.84,1.46229841756016,2.47286574552495,13.2177670748924,51.0149741677998,78.1789529095549,84.774490702046,87.0598126423857,5.0065,5.89,10.595,13.19,16.57,18.12,18.7635,0.332256575911398,0.423165666820489,0.444854637748039,0.482233502538071
"575","nwis_45331212 _TS.csv",2016-06-01 04:00:00,2016-12-31 23:00:00,3600,6183,8.32785540999515,79.6709860848262,13.4993690341369,2.4049573438508,20.0036830526048,3.31978042854148,0,0,2.87,13.45,127.987476443975,20.25,3.591,5.18,7.405,8.53,9.43,11.62,12.59,36.3945697382468,51.6503322586102,72.4024709034186,85.4830734730964,90.5238059597726,100.325082103255,102.084662590689,5.8,9.68,12.49,13.57,15.85,17.27,17.99,0.0189228529839884,0.0336406275270904,0.0603267022480996,0.0936438622028142
"576","nwis_45360412 _TS.csv",2011-06-01 04:00:00,2011-05-11 19:15:00,3600,39030,10.8448037407123,112.900630724116,14.6967773582967,2.02123575060754,16.8140817613334,4.28280189834235,1.1,13.6132439124078,6.28,15.77,209.364574554412,30.95,6.61,8.15,9.95,11.14,12.27,12.97,13.41,77.7297185803831,91.998775950712,107.633224294704,116.304694219741,122.210183282649,127.488801035526,132.801228694676,8.34,9.31,11.68,14.15,17.35,20.42,22.33,0.000281834486292595,0.000947988726620548,0.00489367153471688,0.0173200102485268
