COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,HUDen2010Cat,PopDen2010Cat,HUDen2010Ws,PopDen2010Ws
14251943,9.9081,9.9081,100.0,100.0,0.47654592552457087,0.9691391880188935,0.47654592552457087,0.9691391880188935
14254579,9.9495,9.9495,100.0,100.0,0.5354288101085483,1.1890459194391678,0.5354288101085483,1.1890459194391678
14253993,5.4981,5.4981,100.0,100.0,0.5386237532853168,1.22934592394991,0.5386237532853168,1.22934592394991
14251935,1.6839,41.4792,100.0,100.0,0.5849284193319081,0.9733484698877606,0.5178560028076723,0.9159508183995835
14254885,0.189,110.2905,100.0,100.0,0.5524704385761905,1.0750776102000001,0.5528791363286956,1.0786424348688237
909020862,17.7777,752.1327,100.0,100.0,0.503014952517086,1.0399209833999898,0.5080240132116314,0.9390147316355213
14253965,2.0898,2.0898,100.0,100.0,0.8909968634969855,1.9000776486606374,0.8909968634969855,1.9000776486606374
14253985,4.3758,4.3758,100.0,100.0,0.8909968634965035,1.9000776486610447,0.8909968634965035,1.9000776486610447
14252239,8.4555,64.6047,100.0,100.0,0.4169813622426823,0.829626696454497,0.4169813622431495,0.8296266964545924
14254059,1.0647,1.0647,100.0,100.0,55.39820458918004,135.25118189602705,55.39820458918004,135.25118189602705
14252285,0.0774,6.3891,100.0,100.0,0.5849284193302325,0.9733484698872092,0.584928419329483,0.973348469887308
14253885,7.6266,7.6266,100.0,100.0,0.5350644377283454,1.1109747556065612,0.5350644377283454,1.1109747556065612
14254895,0.1566,48.8682,100.0,100.0,0.5524704385770115,1.0750776102011494,0.5524704385760064,1.0750776102011124
14252253,15.4917,79.5978,100.0,100.0,0.5575795782786267,0.9499445233951084,0.45938819675041276,0.865763034484747
14253891,1.0782,1.0782,100.0,100.0,0.6016086644106844,1.3416795948080134,0.6016086644106844,1.3416795948080134
14252057,0.9738,155.6316,100.0,100.0,0.5849284193299445,0.9733484698890943,0.5670521642542389,0.9580507497224214
14253849,4.1355,20.4939,100.0,100.0,0.5030149525179543,1.039920983399347,0.5030149525185543,1.0399209833999385
14254507,2.7981,2.7981,100.0,100.0,0.5354288101093599,1.1890459194403347,0.5354288101093599,1.1890459194403347
14254447,0.3915,39.5136,100.0,100.0,0.5570831682827586,1.241621105570115,0.5356433610787172,1.1895668333887572
14254025,1.035,6.2307,100.0,100.0,0.8909968634956522,1.9000776486608697,0.8909968634955944,1.9000776486638742
14253905,0.9351,847.2231,100.0,100.0,0.8909968634956689,1.900077648662175,0.5145343161620592,0.966019986073326
14252101,0.9513,0.9513,100.0,100.0,0.5030149525165563,1.039920983396405,0.5030149525165563,1.039920983396405
